datetime,val
2020-03-17 19:17:54,8.625
2020-03-17 19:21:54,7.75
2020-03-17 19:25:53,8.1875
2020-03-17 19:29:51,8.8125
2020-03-17 19:37:45,10.9375
2020-03-17 19:33:49,9.875
2020-03-17 19:41:46,11.375
2020-03-17 19:45:43,11.75
2020-03-17 19:49:42,12.25
2020-03-17 19:53:39,12.3125
2020-03-17 19:57:40,12.125
2020-03-17 20:01:38,12.0625
2020-03-17 20:05:36,12.1875
2020-03-17 20:09:34,12.4375
2020-03-17 20:13:32,12.625
2020-03-17 20:17:29,12.5625
2020-03-17 20:21:28,12.5625
2020-03-17 20:25:25,12.375
2020-03-17 20:29:23,12.3125
2020-03-17 20:33:21,12.4375
2020-03-17 20:37:20,12.5
2020-03-17 20:41:18,12.375
2020-03-17 20:45:16,12.375
2020-03-17 20:49:15,12.25
2020-03-17 20:53:12,12.3125
2020-03-17 20:57:10,12.375
2020-03-17 21:01:08,12.5
2020-03-17 21:09:03,12.8125
2020-03-17 21:05:05,12.75
2020-03-17 21:13:03,13.1875
2020-03-17 21:17:01,13.25
2020-03-17 21:20:59,13.3125
2020-03-17 21:24:58,13.3125
2020-03-17 21:28:55,13.5
2020-03-17 21:32:54,12.9375
2020-03-18 06:27:54,8.0
2020-03-18 05:36:37,8.0
2020-03-18 05:40:34,8.0625
2020-03-18 05:44:30,8.0625
2020-03-18 05:52:24,8.0625
2020-03-18 06:00:17,8.0625
2020-03-18 06:04:13,8.0
2020-03-18 06:08:10,8.0
2020-03-18 06:12:07,8.0
2020-03-18 06:16:04,7.9375
2020-03-18 06:20:01,7.9375
2020-03-18 06:23:57,7.9375
2020-03-18 06:47:05,8.0
2020-03-18 06:43:10,8.0
2020-03-18 06:51:06,7.9375
2020-03-18 06:55:03,7.9375
2020-03-18 06:59:01,7.9375
2020-03-18 07:02:58,8.0
2020-03-18 07:06:56,8.0
2020-03-18 07:10:54,8.0
2020-03-18 07:14:52,8.0
2020-03-18 07:18:50,7.9375
2020-03-18 07:22:48,7.875
2020-03-18 07:26:46,7.875
2020-03-18 07:30:44,7.8125
2020-03-18 07:34:41,7.8125
2020-03-18 07:38:39,7.8125
2020-03-18 07:42:37,7.8125
2020-03-18 07:46:35,7.8125
2020-03-18 07:50:33,7.8125
2020-03-18 07:58:26,7.8125
2020-03-18 07:54:31,7.8125
2020-03-18 08:02:27,7.8125
2020-03-18 08:06:25,7.8125
2020-03-18 08:10:23,7.8125
2020-03-18 08:14:20,7.8125
2020-03-18 08:18:18,7.8125
2020-03-18 08:22:16,7.75
2020-03-18 08:26:13,7.75
2020-03-18 08:30:11,7.75
2020-03-18 08:34:09,7.75
2020-03-18 08:38:07,7.6875
2020-03-18 08:42:05,7.6875
2020-03-18 08:46:03,7.6875
2020-03-18 08:50:01,7.625
2020-03-18 08:53:58,7.6875
2020-03-18 08:57:56,7.6875
2020-03-18 09:01:54,7.625
2020-03-18 09:05:52,7.5625
2020-03-18 09:09:49,7.5625
2020-03-18 09:13:46,7.625
2020-03-18 09:17:44,7.625
2020-03-18 09:21:42,7.625
2020-03-18 09:25:40,7.6875
2020-03-18 09:29:38,7.625
2020-03-18 09:33:36,7.625
2020-03-18 09:37:34,7.625
2020-03-18 09:41:32,7.5625
2020-03-18 09:49:27,7.5625
2020-03-18 09:45:30,7.5625
2020-03-18 09:53:27,7.5625
2020-03-18 09:57:25,7.5625
2020-03-18 10:01:23,7.5625
2020-03-18 10:05:21,7.5625
2020-03-18 10:09:20,7.625
2020-03-18 10:13:17,7.625
2020-03-18 10:17:15,7.625
2020-03-18 10:21:13,7.625
2020-03-18 10:25:11,7.625
2020-03-18 10:29:09,7.625
2020-03-18 10:33:06,7.625
2020-03-18 10:37:04,7.625
2020-03-18 10:41:01,7.6875
2020-03-18 10:45:00,7.6875
2020-03-18 10:48:58,7.75
2020-03-18 10:52:55,7.6875
2020-03-18 10:56:54,7.75
2020-03-18 11:00:52,7.75
2020-03-18 11:04:49,7.75
2020-03-18 11:08:46,7.75
2020-03-18 11:12:45,7.8125
2020-03-18 11:16:43,7.8125
2020-03-18 11:20:41,7.8125
2020-03-18 11:24:39,7.8125
2020-03-18 11:28:37,7.8125
2020-03-18 11:32:35,7.8125
2020-03-18 11:36:31,7.8125
2020-03-18 11:40:30,7.8125
2020-03-18 11:44:27,7.8125
2020-03-18 11:48:25,7.8125
2020-03-18 11:52:24,7.8125
2020-03-18 11:56:22,7.75
2020-03-18 12:00:19,7.75
2020-03-18 12:12:08,7.6875
2020-03-18 12:16:06,7.6875
2020-03-18 12:20:04,7.6875
