datetime,val
2020-03-17 13:56:52,7.8125
2020-03-17 14:00:49,7.75
2020-03-17 14:04:46,7.6875
2020-03-17 14:08:42,7.75
2020-03-17 14:12:39,7.75
2020-03-17 14:16:36,7.8125
2020-03-17 14:20:33,7.8125
2020-03-17 14:24:29,7.875
2020-03-17 14:28:26,7.875
2020-03-17 14:32:23,7.875
2020-03-17 14:36:19,7.9375
2020-03-17 14:40:16,7.9375
2020-03-17 14:44:13,7.9375
2020-03-17 14:48:09,7.9375
2020-03-17 14:52:06,7.9375
2020-03-17 14:56:03,7.875
2020-03-17 14:59:59,7.875
2020-03-17 15:03:56,7.9375
2020-03-17 15:07:53,8.0
2020-03-17 15:11:50,7.9375
2020-03-17 15:15:46,8.0
2020-03-17 15:19:43,8.0
2020-03-17 15:23:40,7.9375
2020-03-17 15:27:37,7.9375
2020-03-17 15:31:33,7.875
2020-03-17 15:35:30,7.875
2020-03-17 15:39:27,7.8125
2020-03-17 15:43:24,7.625
2020-03-17 15:47:20,7.5625
2020-03-17 15:51:17,7.75
2020-03-17 15:55:14,7.8125
2020-03-17 15:59:11,7.875
2020-03-17 16:03:08,7.75
2020-03-17 16:07:04,7.6875
2020-03-17 16:11:01,7.6875
2020-03-17 16:14:57,7.6875
2020-03-17 16:18:54,7.4375
2020-03-17 16:22:51,7.1875
2020-03-17 16:26:48,6.9375
2020-03-17 16:30:44,7.0
2020-03-17 16:34:41,6.9375
2020-03-17 16:38:37,6.875
2020-03-17 16:42:34,6.875
2020-03-17 16:46:31,6.875
2020-03-17 16:50:28,6.8125
2020-03-17 16:54:24,6.875
2020-03-17 16:58:21,6.6875
2020-03-17 18:18:21,6.6875
2020-03-17 18:14:26,6.6875
2020-03-17 18:22:21,6.75
2020-03-17 18:26:19,6.8125
2020-03-17 18:30:17,6.8125
2020-03-17 18:34:15,6.875
2020-03-17 18:38:13,6.9375
2020-03-17 18:42:11,7.0
2020-03-17 18:46:09,7.0625
2020-03-17 18:50:07,7.25
2020-03-17 18:54:05,7.375
2020-03-17 18:58:02,7.5625
2020-03-17 19:02:00,7.75
2020-03-17 19:09:54,8.0625
2020-03-17 19:05:58,7.9375
2020-03-17 19:13:55,8.3125
2020-03-17 19:17:53,8.5
2020-03-17 19:21:53,8.6875
2020-03-17 19:25:52,9.0
2020-03-17 19:29:50,9.0625
2020-03-17 19:37:44,10.25
2020-03-17 19:33:48,9.875
2020-03-17 19:41:45,10.1875
2020-03-17 19:45:42,10.4375
2020-03-17 19:49:41,10.9375
2020-03-17 19:53:38,11.1875
2020-03-17 19:57:39,11.0625
2020-03-17 20:01:37,10.9375
2020-03-17 20:05:35,11.125
2020-03-17 20:09:33,11.5625
2020-03-17 20:13:31,11.625
2020-03-17 20:17:28,11.6875
2020-03-17 20:21:27,11.8125
2020-03-17 20:25:24,11.75
2020-03-17 20:29:22,11.9375
2020-03-17 20:33:20,11.9375
2020-03-17 20:37:19,12.125
2020-03-17 20:41:17,12.3125
2020-03-17 20:45:15,12.25
2020-03-17 20:49:14,12.3125
2020-03-17 20:53:11,12.3125
2020-03-17 20:57:09,12.5
2020-03-17 21:01:07,12.6875
2020-03-17 21:09:02,13.0625
2020-03-17 21:05:04,12.8125
2020-03-17 21:13:02,13.375
2020-03-17 21:17:00,13.5
2020-03-17 21:20:58,13.5625
2020-03-17 21:24:57,13.6875
2020-03-17 21:28:54,13.625
2020-03-17 21:32:53,13.375
2020-03-18 06:27:53,7.875
2020-03-18 05:36:36,7.9375
2020-03-18 05:40:33,7.9375
2020-03-18 05:44:29,7.9375
2020-03-18 05:52:23,7.9375
2020-03-18 06:00:16,7.9375
2020-03-18 06:04:12,7.9375
2020-03-18 06:08:09,7.9375
2020-03-18 06:12:06,7.9375
2020-03-18 06:16:03,7.875
2020-03-18 06:20:00,7.875
2020-03-18 06:23:56,7.875
2020-03-18 06:47:04,7.875
2020-03-18 06:43:09,7.9375
2020-03-18 06:51:05,7.875
2020-03-18 06:55:02,7.875
2020-03-18 06:59:00,7.875
2020-03-18 07:02:57,7.875
2020-03-18 07:06:55,7.875
2020-03-18 07:10:53,7.875
2020-03-18 07:14:51,7.875
2020-03-18 07:18:49,7.875
2020-03-18 07:22:47,7.8125
2020-03-18 07:26:45,7.75
2020-03-18 07:30:43,7.75
2020-03-18 07:34:40,7.75
2020-03-18 07:38:38,7.75
2020-03-18 07:42:36,7.75
2020-03-18 07:46:34,7.75
2020-03-18 07:50:32,7.75
2020-03-18 07:58:25,7.6875
2020-03-18 07:54:30,7.6875
2020-03-18 08:02:26,7.6875
2020-03-18 08:06:24,7.6875
2020-03-18 08:10:22,7.6875
2020-03-18 08:14:19,7.6875
2020-03-18 08:18:17,7.6875
2020-03-18 08:22:15,7.6875
2020-03-18 08:26:12,7.6875
2020-03-18 08:30:10,7.6875
2020-03-18 08:34:08,7.6875
2020-03-18 08:38:06,7.625
2020-03-18 08:42:04,7.625
2020-03-18 08:46:02,7.625
2020-03-18 08:50:00,7.625
2020-03-18 08:53:57,7.625
2020-03-18 08:57:55,7.625
2020-03-18 09:01:53,7.5625
2020-03-18 09:05:51,7.5625
2020-03-18 09:09:48,7.5625
